language,typology,PMI,DD
Russian,Mixed,4.4353173506738655,1
Russian,Mixed,2.4907511026910023,1
Russian,Mixed,0.4475562013063458,4
Russian,Mixed,3.143060326397366,1
Russian,Mixed,4.834126299753275,3
Russian,Mixed,1.7379851296358444,10
Russian,Mixed,2.9584901388329636,9
Russian,Mixed,8.657957954099532,1
Russian,Mixed,-0.7679437623678372,1
Russian,Mixed,6.425332118823107,3
Russian,Mixed,8.266558262898792,1
Russian,Mixed,4.6541879143536775,1
Russian,Mixed,3.2125675993132488,1
Russian,Mixed,4.031096028938274,2
Russian,Mixed,4.3212969167725035,1
Russian,Mixed,4.889873874186583,2
Russian,Mixed,6.527391504811965,1
Russian,Mixed,5.288874654616198,1
Russian,Mixed,-1.5347065568296816,1
Russian,Mixed,3.4699887222373422,2
Russian,Mixed,-0.6590302049112844,4
Russian,Mixed,-1.2563543841886036,3
Russian,Mixed,3.858912733031318,1
Russian,Mixed,11.663117427823616,1
Russian,Mixed,-1.2563543841886036,8
Russian,Mixed,7.308909632557383,1
Russian,Mixed,-0.08438047222730186,1
Russian,Mixed,5.565741475387467,1
Russian,Mixed,6.527391504811965,1
Russian,Mixed,6.257213904081144,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,4.040939883634976,1
Russian,Mixed,5.78902013320439,2
Russian,Mixed,2.3162572861908832,1
Russian,Mixed,1.8922206753449242,2
Russian,Mixed,8.334553452764824,1
Russian,Mixed,-1.3187088153789006,2
Russian,Mixed,5.552737104903785,1
Russian,Mixed,4.262441180582276,1
Russian,Mixed,7.037533161327046,2
Russian,Mixed,4.077854554681942,1
Russian,Mixed,1.181434917218546,6
Russian,Mixed,10.846341973501536,1
Russian,Mixed,2.207731953292771,2
Russian,Mixed,4.724892400682015,1
Russian,Mixed,13.238554667229335,1
Russian,Mixed,5.664043548999271,2
Russian,Mixed,10.329152852464766,2
Russian,Mixed,11.675176622969591,1
Russian,Mixed,0.32106124369090744,1
Russian,Mixed,3.0163452929301524,1
Russian,Mixed,10.530786713634416,1
Russian,Mixed,10.780854093413714,1
Russian,Mixed,7.115105297790146,2
Russian,Mixed,8.731699407560413,1
Russian,Mixed,9.713163456122986,4
Russian,Mixed,13.550152038501349,1
Russian,Mixed,12.682789807079468,1
Russian,Mixed,5.6383569053356215,3
Russian,Mixed,5.009030631713775,1
Russian,Mixed,6.047132140352773,1
Russian,Mixed,2.1074186428526342,2
Russian,Mixed,9.497119000869022,1
Russian,Mixed,3.6814697623049892,2
Russian,Mixed,0.13252056408124838,3
Russian,Mixed,7.191578051076375,2
Russian,Mixed,10.41119338774225,1
Russian,Mixed,5.664043548999271,1
Russian,Mixed,10.03679787296075,1
Russian,Mixed,-1.4822262347859665,1
Russian,Mixed,3.9794629656196534,1
Russian,Mixed,-1.4822262347859665,1
Russian,Mixed,0.6239149032398765,4
Russian,Mixed,5.822441797407978,1
Russian,Mixed,0.22451268778785316,6
Russian,Mixed,2.3529224569225318,1
Russian,Mixed,5.6041862973436585,3
Russian,Mixed,9.556910959797971,1
Russian,Mixed,4.698681536528358,3
Russian,Mixed,6.557971542960647,1
Russian,Mixed,-0.36817952464398773,2
Russian,Mixed,-1.7345392599697929,1
Russian,Mixed,-0.045057674051967395,6
Russian,Mixed,2.562505522537209,1
Russian,Mixed,5.99597805240267,1
Russian,Mixed,11.84717662498035,1
Russian,Mixed,8.439990684462117,1
Russian,Mixed,7.452639046122025,1
Russian,Mixed,2.581631858724502,1
Russian,Mixed,7.079095652914793,12
Russian,Mixed,6.585179010453045,1
Russian,Mixed,2.3529224569225318,1
Russian,Mixed,5.448878884024146,1
Russian,Mixed,10.283061697916041,1
Russian,Mixed,11.12298078358665,2
Russian,Mixed,4.050452766919993,1
Russian,Mixed,6.264865184481901,1
Russian,Mixed,4.739461988622484,1
Russian,Mixed,6.7329551723158785,1
Russian,Mixed,0.3286328729918011,3
Russian,Mixed,4.422558384526634,1
Russian,Mixed,3.415092761437406,1
Russian,Mixed,6.494185699199303,1
Russian,Mixed,1.2635378447699162,2
Russian,Mixed,2.3162572861908832,1
Russian,Mixed,1.3142913630181112,4
Russian,Mixed,1.8812537684300534,1
Russian,Mixed,4.683935257747729,1
Russian,Mixed,4.822441797407978,1
Russian,Mixed,2.355490698194894,3
Russian,Mixed,2.6758482227074096,1
Russian,Mixed,1.9472569058083924,1
Russian,Mixed,-0.6478373624122118,1
Russian,Mixed,-0.582583184407686,1
Russian,Mixed,1.597863339798784,3
Russian,Mixed,1.5161522589937864,1
Russian,Mixed,0.34365298934271277,1
Russian,Mixed,15.885136286214157,1
Russian,Mixed,4.293987985546707,2
Russian,Mixed,1.9855104423507157,10
Russian,Mixed,5.595380668486578,1
Russian,Mixed,1.70453782587211,3
Russian,Mixed,6.050408295759988,1
Russian,Mixed,2.9880471579014007,1
Russian,Mixed,6.098972757026573,1
Russian,Mixed,8.985477259836715,1
Russian,Mixed,1.3142913630181112,13
Russian,Mixed,4.5666356594776065,1
Russian,Mixed,2.290175034023645,10
Russian,Mixed,1.492892053960785,1
Russian,Mixed,4.063036146226667,2
Russian,Mixed,1.8812537684300534,1
Russian,Mixed,1.7015204134604174,4
Russian,Mixed,9.94102322664944,1
Russian,Mixed,6.925055347818689,5
Russian,Mixed,5.9441004524751335,1
Russian,Mixed,7.966408545069354,2
Russian,Mixed,9.730318177162053,1
Russian,Mixed,8.254290047994061,2
Russian,Mixed,12.431950698215978,1
Russian,Mixed,3.514226013908122,5
Russian,Mixed,4.328198699631301,1
Russian,Mixed,9.58005170149021,1
Russian,Mixed,1.7755467441680441,2
Russian,Mixed,6.256525052377369,1
Russian,Mixed,0.28966331697504943,7
Russian,Mixed,5.595380668486578,1
Russian,Mixed,1.9876746091476485,1
Russian,Mixed,2.9880471579014007,2
Russian,Mixed,4.775053434567202,1
Russian,Mixed,2.7755875517636484,2
Russian,Mixed,3.9936519586744406,4
Russian,Mixed,6.834837649140684,1
Russian,Mixed,3.4516401321250587,1
Russian,Mixed,2.9584901388329636,14
Russian,Mixed,3.7166030488348607,2
Russian,Mixed,5.626075698800251,1
Russian,Mixed,6.620339259001154,1
Russian,Mixed,6.262252510653249,2
Russian,Mixed,1.0734713109292964,1
Russian,Mixed,9.497119000869022,1
Russian,Mixed,3.6814697623049892,2
Russian,Mixed,0.2812602356329327,1
Russian,Mixed,3.3582579127992394,2
Russian,Mixed,4.429121358718904,2
Russian,Mixed,0.6239149032398765,5
Russian,Mixed,3.707125951910069,1
Russian,Mixed,0.6239149032398765,10
Russian,Mixed,8.723431791576813,1
Russian,Mixed,1.5142569653909312,1
Russian,Mixed,5.664043548999271,1
Russian,Mixed,0.7400798278505051,3
Russian,Mixed,-2.391273284210409,2
Russian,Mixed,9.448992622470769,1
Russian,Mixed,1.370453048686428,1
Russian,Mixed,13.317534946154439,1
Russian,Mixed,3.492892053960785,2
Russian,Mixed,0.6239149032398765,10
Russian,Mixed,4.068719242595169,1
Russian,Mixed,6.754682725561253,1
Russian,Mixed,6.257213904081144,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,6.50333463082438,1
Russian,Mixed,4.125248102992322,2
Russian,Mixed,8.42115787830795,1
Russian,Mixed,0.2851093039654828,7
Russian,Mixed,1.702099724800774,8
Russian,Mixed,2.9759746382149004,2
Russian,Mixed,2.7421365915824683,1
Russian,Mixed,2.983495539606637,2
Russian,Mixed,4.620807936238328,1
Russian,Mixed,1.886154662085263,9
Russian,Mixed,2.7561314130214982,3
Russian,Mixed,2.429546361274442,1
Russian,Mixed,0.71052849028405,1
Russian,Mixed,12.416197581832485,1
Russian,Mixed,4.346602611710129,2
Russian,Mixed,1.5120533324025105,1
Russian,Mixed,8.229036500684686,1
Russian,Mixed,9.18163715001203,1
Russian,Mixed,8.391355741313367,1
Russian,Mixed,6.784473947208959,4
Russian,Mixed,1.201541736782112,1
Russian,Mixed,-0.23845624047278519,1
Russian,Mixed,4.031096028938274,2
Russian,Mixed,7.332764106017145,2
Russian,Mixed,12.704322968629109,1
Russian,Mixed,3.3210842555020204,6
Russian,Mixed,8.207032361414216,1
Russian,Mixed,4.649676976476055,9
Russian,Mixed,4.206282103436606,1
Russian,Mixed,1.6384622948196594,1
Russian,Mixed,1.036331766757795,1
Russian,Mixed,4.821863784053202,1
Russian,Mixed,3.5142569653909312,1
Russian,Mixed,4.664043548999271,2
Russian,Mixed,7.670438703962929,1
Russian,Mixed,4.6541879143536775,1
Russian,Mixed,8.985477259836715,1
Russian,Mixed,6.3938297688040295,1
Russian,Mixed,0.6239149032398765,7
Russian,Mixed,3.2125675993132488,1
Russian,Mixed,4.031096028938274,2
Russian,Mixed,0.7804928623282049,1
Russian,Mixed,8.477675377174855,1
Russian,Mixed,4.245877808177861,6
Russian,Mixed,5.29519479454311,1
Russian,Mixed,11.77433268987685,1
Russian,Mixed,4.6541879143536775,1
Russian,Mixed,3.2125675993132488,1
Russian,Mixed,4.031096028938274,2
Russian,Mixed,10.555923714311788,1
Russian,Mixed,6.896848676811069,1
Russian,Mixed,7.347085961553966,1
Russian,Mixed,6.398954245127941,3
Russian,Mixed,4.649676976476055,9
Russian,Mixed,3.091060688394781,1
Russian,Mixed,3.134219391637996,1
Russian,Mixed,12.098539924323351,1
Russian,Mixed,3.9578786980711462,2
Russian,Mixed,0.5871411413952532,3
Russian,Mixed,6.875548031362191,1
Russian,Mixed,1.4978085148950053,1
Russian,Mixed,1.8772270418859278,1
Russian,Mixed,0.9366932777891057,3
Russian,Mixed,0.5958861250510189,2
Russian,Mixed,1.8812537684300534,1
Russian,Mixed,6.4607169918286536,1
Russian,Mixed,1.4627595950650034,2
Russian,Mixed,6.4631117704400545,2
Russian,Mixed,0.7959029355055177,1
Russian,Mixed,6.146151640847822,1
Russian,Mixed,4.289624488278129,1
Russian,Mixed,5.237243582953555,1
Russian,Mixed,1.0975907727432037,1
Russian,Mixed,4.107418642852634,2
Russian,Mixed,6.037454688378829,1
Russian,Mixed,6.124601538226543,6
Russian,Mixed,4.21658457202805,2
Russian,Mixed,6.124601538226543,5
Russian,Mixed,5.850931327649417,1
Russian,Mixed,2.7087513166900097,3
Russian,Mixed,5.237243582953555,1
Russian,Mixed,5.878121937400109,1
Russian,Mixed,3.729628057540719,2
Russian,Mixed,6.304301537664086,1
Russian,Mixed,3.0875190854149293,1
Russian,Mixed,4.431491509296642,2
Russian,Mixed,2.615959485505323,1
Russian,Mixed,7.922802732707522,1
Russian,Mixed,-0.3465378457185119,5
Russian,Mixed,4.287101599961467,2
Russian,Mixed,12.167148366862218,1
Russian,Mixed,8.850872919194103,1
Russian,Mixed,8.713049773049692,1
Russian,Mixed,5.084898189886996,1
Russian,Mixed,3.2202244208737687,1
Russian,Mixed,4.683981627265663,2
Russian,Mixed,0.46721343153060335,1
Russian,Mixed,4.2823480699908325,2
Russian,Mixed,6.09227206252514,2
Russian,Mixed,8.489504786483831,1
Russian,Mixed,7.934735034251455,1
Russian,Mixed,-0.0488223944799475,3
Russian,Mixed,5.444597400529941,1
Russian,Mixed,4.641610653515575,2
Russian,Mixed,3.00266315990229,2
Russian,Mixed,2.9754754163678996,2
Russian,Mixed,6.452207530928413,1
Russian,Mixed,12.167148366862218,1
Russian,Mixed,6.7317981174944865,1
Russian,Mixed,-0.38853885180977715,4
Russian,Mixed,4.422558384526634,1
Russian,Mixed,4.431491509296642,1
Russian,Mixed,3.087118367343533,1
Russian,Mixed,0.5428471602134255,8
Russian,Mixed,5.803628638984495,1
Russian,Mixed,5.318047694150079,1
Russian,Mixed,7.510017848539845,1
Russian,Mixed,1.4299956152440716,1
Russian,Mixed,1.6657557061178774,5
Russian,Mixed,6.831065257765726,1
Russian,Mixed,1.1458811897423327,1
Russian,Mixed,2.726128068377393,2
Russian,Mixed,5.179503898852742,1
Russian,Mixed,4.508328835499505,2
Russian,Mixed,9.852329524759071,1
Russian,Mixed,2.934659918854151,2
Russian,Mixed,3.3955547130733694,3
Russian,Mixed,12.167148366862218,1
Russian,Mixed,-0.29807742149992006,4
Russian,Mixed,3.4843433915623767,1
Russian,Mixed,5.36481806494956,1
Russian,Mixed,-0.005913803010656803,3
Russian,Mixed,6.4607169918286536,1
Russian,Mixed,8.076052486493548,1
Russian,Mixed,-0.542835318120241,11
Russian,Mixed,4.348350273996396,1
Russian,Mixed,7.647529143212097,1
Russian,Mixed,-1.2065823278840768,3
Russian,Mixed,12.167148366862218,1
Russian,Mixed,3.653942384066733,12
Russian,Mixed,1.2934134080901898,6
Russian,Mixed,-0.29807742149992006,5
Russian,Mixed,0.20480817519505937,2
Russian,Mixed,0.11669645644064496,4
Russian,Mixed,12.185417375003317,1
Russian,Mixed,4.190483409792847,2
Russian,Mixed,2.131073001875869,3
Russian,Mixed,1.3506454844741724,1
Russian,Mixed,4.431491509296642,1
Russian,Mixed,8.793124814060395,1
Russian,Mixed,4.6258753634394365,2
Russian,Mixed,4.086638711096211,2
Russian,Mixed,1.744620785120742,1
Russian,Mixed,2.02341529185665,1
Russian,Mixed,8.850872919194103,1
Russian,Mixed,8.319370654385287,1
Russian,Mixed,0.8482594186052227,1
Russian,Mixed,3.964287666680524,1
Russian,Mixed,5.552737104903785,1
Russian,Mixed,5.9135274179577,1
Russian,Mixed,1.2494376477250622,3
Russian,Mixed,3.694525915130436,1
Russian,Mixed,2.2934067684492714,1
Russian,Mixed,3.340344694851592,2
Russian,Mixed,4.9898192042889065,1
Russian,Mixed,9.121395777496716,1
Russian,Mixed,9.300173785493001,1
Russian,Mixed,3.8630837819053245,2
Russian,Mixed,4.388422787404756,1
Russian,Mixed,0.9145809718916381,5
Russian,Mixed,6.940295061372663,1
Russian,Mixed,2.0447409440631303,1
Russian,Mixed,7.166798013914151,1
Russian,Mixed,-0.7644250056566835,3
Russian,Mixed,4.105915637394135,1
Russian,Mixed,2.9303830598941305,1
Russian,Mixed,2.7497932217780545,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,1.5126251327717841,3
Russian,Mixed,3.620525333686659,1
Russian,Mixed,7.405325407641859,1
Russian,Mixed,4.04215248722886,9
Russian,Mixed,10.780854093413714,1
Russian,Mixed,9.12153156694958,2
Russian,Mixed,8.731699407560413,1
Russian,Mixed,15.785600612663242,1
Russian,Mixed,5.180289466550284,1
Russian,Mixed,1.9498773658661541,2
Russian,Mixed,3.5246009136881233,2
Russian,Mixed,1.9498773658661541,5
Russian,Mixed,5.960335688439512,1
Russian,Mixed,3.309007502771647,2
Russian,Mixed,2.5534830377521023,8
Russian,Mixed,4.297190417585051,6
Russian,Mixed,6.058996757555216,1
Russian,Mixed,2.73961296962708,2
Russian,Mixed,6.447630089669141,3
Russian,Mixed,4.087772150814866,1
Russian,Mixed,4.5666356594776065,1
Russian,Mixed,-0.3556438256578242,2
Russian,Mixed,2.348692108789603,1
Russian,Mixed,1.64504713125975,3
Russian,Mixed,5.509320954200629,1
Russian,Mixed,9.647165897348746,1
Russian,Mixed,4.727078264166651,1
Russian,Mixed,6.761524324512649,1
Russian,Mixed,4.5419837004286485,1
Russian,Mixed,5.079081048278115,1
Russian,Mixed,-0.18956629142550852,6
Russian,Mixed,-0.8746692697324039,1
Russian,Mixed,0.24952632799929397,4
Russian,Mixed,4.2823480699908325,1
Russian,Mixed,6.359805579764478,1
Russian,Mixed,3.0876111096891306,1
Russian,Mixed,6.058996757555216,1
Russian,Mixed,7.098678705049819,1
Russian,Mixed,4.748796349228456,3
Russian,Mixed,12.167148366862218,1
Russian,Mixed,7.768333671327653,1
Russian,Mixed,7.922802732707522,1
Russian,Mixed,9.308394292297969,1
Russian,Mixed,5.123475167636569,1
Russian,Mixed,4.431491509296642,1
Russian,Mixed,0.1578216641179561,11
Russian,Mixed,3.435200774375332,1
Russian,Mixed,-1.009315050880102,1
Russian,Mixed,6.45593879773425,1
Russian,Mixed,4.583634894961464,2
Russian,Mixed,2.373678021291176,1
Russian,Mixed,2.744848563467926,1
Russian,Mixed,1.9323319362945428,3
Russian,Mixed,4.293987985546707,1
Russian,Mixed,7.066915836704586,1
Russian,Mixed,-0.8527318445407996,4
Russian,Mixed,4.329682409954775,2
Russian,Mixed,6.465689676313216,1
Russian,Mixed,4.583634894961464,2
Russian,Mixed,2.139903353212645,2
Russian,Mixed,6.913527417957699,2
Russian,Mixed,2.0692254136325214,5
Russian,Mixed,2.139903353212645,2
Russian,Mixed,3.37016781419551,1
Russian,Mixed,4.575559167379677,2
Russian,Mixed,6.330273392358682,1
Russian,Mixed,4.420292903728736,4
Russian,Mixed,4.016454010017798,1
Russian,Mixed,4.148980838199807,1
Russian,Mixed,5.573862721883294,1
Russian,Mixed,9.642518933848706,1
Russian,Mixed,7.16595167871534,1
Russian,Mixed,-0.24952211765707738,1
Russian,Mixed,9.100501440656636,1
Russian,Mixed,2.5808330121723517,1
Russian,Mixed,1.0149581159652277,1
Russian,Mixed,10.35361304445446,2
Russian,Mixed,-0.5095259846044135,2
Russian,Mixed,1.0405853655886197,4
Russian,Mixed,6.264865184481901,1
Russian,Mixed,7.718973203568043,1
Russian,Mixed,4.422558384526634,1
Russian,Mixed,7.095787899034214,1
Russian,Mixed,8.41361159558884,1
Russian,Mixed,2.3842145878739873,1
Russian,Mixed,6.688768608829912,1
Russian,Mixed,1.1895258751110283,6
Russian,Mixed,7.49952596543138,1
Russian,Mixed,5.796071287806414,1
Russian,Mixed,4.762675057464279,1
Russian,Mixed,-0.3577243147398296,1
Russian,Mixed,0.09246830138666273,1
Russian,Mixed,4.431491509296642,1
Russian,Mixed,4.407396907292324,1
Russian,Mixed,2.5204040734276174,1
Russian,Mixed,3.5475885742195126,3
Russian,Mixed,6.740892761643035,1
Russian,Mixed,3.432096616960824,3
Russian,Mixed,5.530231937607242,1
Russian,Mixed,1.9919414254326981,1
Russian,Mixed,3.9720598906593447,2
Russian,Mixed,7.223672535331067,1
Russian,Mixed,3.1980013790768633,1
Russian,Mixed,7.014099138261138,1
Russian,Mixed,5.796071287806414,1
Russian,Mixed,3.79406158868135,1
Russian,Mixed,3.2180887995470036,1
Russian,Mixed,5.822441797407978,1
Russian,Mixed,1.370453048686428,3
Russian,Mixed,3.665956762933665,1
Russian,Mixed,6.195753727047568,1
Russian,Mixed,8.635391756863728,2
Russian,Mixed,13.463453944176358,1
Russian,Mixed,4.206282103436606,1
Russian,Mixed,1.7970319310732668,1
Russian,Mixed,6.1606346722367,1
Russian,Mixed,-0.7042181647574499,6
Russian,Mixed,2.4375031662993676,4
Russian,Mixed,2.4571646818797586,1
Russian,Mixed,4.3490293491046685,1
Russian,Mixed,10.822967465127727,1
Russian,Mixed,-0.8692981204998791,1
Russian,Mixed,3.376901395940373,10
Russian,Mixed,0.5882575468347078,1
Russian,Mixed,10.57012162593945,1
Russian,Mixed,4.195293288435163,2
Russian,Mixed,3.1980013790768633,1
Russian,Mixed,3.209099087960194,4
Russian,Mixed,-0.33220727042115744,9
Russian,Mixed,1.3258350117523345,1
Russian,Mixed,5.6589430651251,1
Russian,Mixed,7.16595167871534,1
Russian,Mixed,3.8361850602782934,1
Russian,Mixed,7.014099138261138,1
Russian,Mixed,5.796071287806414,1
Russian,Mixed,7.191578051076375,1
Russian,Mixed,1.9883996732964544,2
Russian,Mixed,4.551980935903541,1
Russian,Mixed,4.21998740410293,1
Russian,Mixed,4.3887260833070725,1
Russian,Mixed,2.0201873592245465,2
Russian,Mixed,2.128487458434679,1
Russian,Mixed,15.785600612663242,1
Russian,Mixed,4.502012360744383,1
Russian,Mixed,1.511713113163573,2
Russian,Mixed,6.544989668995083,2
Russian,Mixed,2.766660561568599,1
Russian,Mixed,7.2901331660906115,1
Russian,Mixed,6.959919042799047,1
Russian,Mixed,11.907288707762635,1
Russian,Mixed,7.196149100964335,1
Russian,Mixed,6.306923743847978,1
Russian,Mixed,0.28429640493671343,1
Russian,Mixed,3.0682197641032047,1
Russian,Mixed,6.0793924140625375,1
Russian,Mixed,-0.7966075206199809,3
Russian,Mixed,6.940295061372663,6
Russian,Mixed,15.785600612663242,1
Russian,Mixed,11.94475594552577,1
Russian,Mixed,5.1433120569199025,1
Russian,Mixed,2.287959955155362,2
Russian,Mixed,6.257213904081144,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,2.029416130851361,3
Russian,Mixed,4.329682409954775,2
Russian,Mixed,0.21706341497041548,4
Russian,Mixed,3.0082800785720982,1
Russian,Mixed,6.084824641160672,1
Russian,Mixed,4.304624313452707,2
Russian,Mixed,6.370915376856027,1
Russian,Mixed,2.5548776198238556,1
Russian,Mixed,0.028643419025711984,1
Russian,Mixed,6.862965533059646,1
Russian,Mixed,0.42632716459194125,1
Russian,Mixed,10.72824880787459,2
Russian,Mixed,9.493783554237567,1
Russian,Mixed,-2.1642833774155448,2
Russian,Mixed,5.070819857253317,1
Russian,Mixed,1.5523459041710275,1
Russian,Mixed,6.769501440272798,1
Russian,Mixed,6.019465648010954,1
Russian,Mixed,3.3138695203200608,1
Russian,Mixed,4.085819954485301,1
Russian,Mixed,0.28429640493671343,1
Russian,Mixed,4.2823480699908325,1
Russian,Mixed,9.493783554237567,1
Russian,Mixed,10.733773735798271,1
Russian,Mixed,0.6016692344730753,1
Russian,Mixed,-0.3452317941072991,2
Russian,Mixed,1.9985321020205358,3
Russian,Mixed,0.28429640493671343,1
Russian,Mixed,4.151383590103906,1
Russian,Mixed,5.091994861056156,1
Russian,Mixed,5.872855986359004,1
Russian,Mixed,2.770363367642403,2
Russian,Mixed,4.1570523401905985,1
Russian,Mixed,3.557022391380501,2
Russian,Mixed,6.834837649140684,1
Russian,Mixed,4.2823480699908325,2
Russian,Mixed,6.261130130394538,1
Russian,Mixed,14.935176968713753,1
Russian,Mixed,0.7718156110681953,6
Russian,Mixed,7.179299721297939,1
Russian,Mixed,4.1214701810934535,2
Russian,Mixed,2.7943830476310954,1
Russian,Mixed,-1.4622482079750458,4
Russian,Mixed,-0.15722312628562177,3
Russian,Mixed,-1.5347065568296816,2
Russian,Mixed,4.168457103462848,1
Russian,Mixed,-1.2563543841886036,4
Russian,Mixed,2.665956762933665,1
Russian,Mixed,0.9661014204974385,3
Russian,Mixed,4.2823480699908325,2
Russian,Mixed,0.18012335696938903,4
Russian,Mixed,6.1741791012157465,1
Russian,Mixed,3.2125675993132488,1
Russian,Mixed,7.066915836704586,1
Russian,Mixed,4.453686167927536,1
Russian,Mixed,9.138163990877608,1
Russian,Mixed,9.678787876521971,2
Russian,Mixed,3.9197914346861467,1
Russian,Mixed,3.1115479040693192,1
Russian,Mixed,5.929851704939696,1
Russian,Mixed,8.618696560517009,1
Russian,Mixed,11.49751055876012,1
Russian,Mixed,1.505410479644791,2
Russian,Mixed,6.4927182325253785,1
Russian,Mixed,1.749235983965805,1
Russian,Mixed,8.150853015311489,1
Russian,Mixed,5.6307461732944475,1
Russian,Mixed,1.9740819836403,2
Russian,Mixed,7.55375183067719,1
Russian,Mixed,3.653881354773548,2
Russian,Mixed,5.620179671795225,1
Russian,Mixed,-1.199329255734165,1
Russian,Mixed,4.007560828171203,2
Russian,Mixed,-2.1405088705909514,14
Russian,Mixed,4.1214701810934535,1
Russian,Mixed,4.97611600924104,5
Russian,Mixed,5.039334421597053,1
Russian,Mixed,6.425332118823107,1
Russian,Mixed,2.3995993943459446,1
Russian,Mixed,7.934735034251455,1
Russian,Mixed,-0.0488223944799475,2
Russian,Mixed,1.9539673200605474,1
Russian,Mixed,4.2823480699908325,1
Russian,Mixed,0.9516033173078782,1
Russian,Mixed,4.295741821563113,2
Russian,Mixed,0.9516033173078782,1
Russian,Mixed,2.238429344923763,4
Russian,Mixed,2.5371029180958793,1
Russian,Mixed,4.07706077472195,1
Russian,Mixed,6.667922096561764,1
Russian,Mixed,10.500198393800995,2
Russian,Mixed,-2.3530372534570025,7
Russian,Mixed,4.431491509296642,1
Russian,Mixed,0.18462631042104902,1
Russian,Mixed,4.2823480699908325,1
Russian,Mixed,3.263757315428482,1
Russian,Mixed,4.2823480699908325,1
Russian,Mixed,7.934735034251455,1
Russian,Mixed,3.9372835412103075,3
Russian,Mixed,4.431351230718001,1
Russian,Mixed,2.5204040734276174,2
Russian,Mixed,0.0196805262076311,10
Russian,Mixed,3.252222082615802,1
Russian,Mixed,8.192433441723779,1
Russian,Mixed,6.834837649140684,1
Russian,Mixed,11.94475594552577,1
Russian,Mixed,3.845217676455024,1
Russian,Mixed,0.8383018047836803,1
Russian,Mixed,0.9661014204974385,2
Russian,Mixed,6.607637533162109,1
Russian,Mixed,4.063036146226667,2
Russian,Mixed,-1.5347065568296816,1
Russian,Mixed,2.7497932217780545,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,8.982702438443335,1
Russian,Mixed,4.082179381100436,3
Russian,Mixed,13.399124068473542,1
Russian,Mixed,5.452492187657673,2
Russian,Mixed,-0.6590302049112844,1
Russian,Mixed,2.7497932217780545,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,2.5054920907404186,1
Russian,Mixed,3.6428468765650863,2
Russian,Mixed,7.281346809940494,1
Russian,Mixed,5.237243582953555,2
Russian,Mixed,3.967620617789572,1
Russian,Mixed,4.365984494303401,2
Russian,Mixed,5.566619152952651,1
Russian,Mixed,14.115749214355573,1
Russian,Mixed,5.120076267992539,2
Russian,Mixed,8.10582731225426,1
Russian,Mixed,2.1563282433335806,1
Russian,Mixed,3.209099087960194,1
Russian,Mixed,5.289648034217773,2
Russian,Mixed,7.934735034251455,1
Russian,Mixed,5.689587697339368,1
Russian,Mixed,-0.40857315031268165,1
Russian,Mixed,3.0082800785720982,1
Russian,Mixed,6.443579381560911,1
Russian,Mixed,5.084898189886996,1
Russian,Mixed,3.2202244208737687,1
Russian,Mixed,1.1074186428526345,2
Russian,Mixed,6.124601538226543,13
Russian,Mixed,6.103404023935744,1
Russian,Mixed,5.0962029628309695,1
Russian,Mixed,3.305358020464543,1
Russian,Mixed,-0.5841285756226345,1
Russian,Mixed,5.577876326591451,1
Russian,Mixed,2.2481663120155035,3
Russian,Mixed,1.2217738463548595,1
Russian,Mixed,1.210429071970855,1
Russian,Mixed,6.940295061372663,1
Russian,Mixed,3.878369269170428,2
Russian,Mixed,2.8969306272862285,1
Russian,Mixed,2.978857830201755,1
Russian,Mixed,6.6940770716825,1
Russian,Mixed,7.7928596432307655,4
Russian,Mixed,4.365984494303401,2
Russian,Mixed,2.5808330121723517,1
Russian,Mixed,0.7735179062991959,1
Russian,Mixed,0.9846335791084302,1
Russian,Mixed,5.592866948656017,1
Russian,Mixed,8.578453147264732,1
Russian,Mixed,1.8704076360112392,1
Russian,Mixed,5.342115454111909,1
Russian,Mixed,-1.146452009956982,2
Russian,Mixed,9.95439894865127,1
Russian,Mixed,2.786239874322481,1
Russian,Mixed,4.3785762476817816,2
Russian,Mixed,6.571944038391177,1
Russian,Mixed,-0.5458074426888734,6
Russian,Mixed,7.2425351596250565,1
Russian,Mixed,5.182920303327834,2
Russian,Mixed,1.1964557576136363,1
Russian,Mixed,2.064555813527637,2
Russian,Mixed,7.2425351596250565,1
Russian,Mixed,5.182920303327834,2
Russian,Mixed,6.524867792374022,1
Russian,Mixed,-0.33779335100791785,1
Russian,Mixed,7.768333671327653,1
Russian,Mixed,2.690839528747299,1
Russian,Mixed,5.841016738036538,1
Russian,Mixed,2.3138695203200603,1
Russian,Mixed,4.07706077472195,1
Russian,Mixed,0.7655425208622332,3
Russian,Mixed,3.4289428016734402,1
Russian,Mixed,0.8482594186052227,1
Russian,Mixed,6.09227206252514,1
Russian,Mixed,5.960986329137076,1
Russian,Mixed,11.066118446630973,1
Russian,Mixed,-1.5556090161045353,8
Russian,Mixed,6.834837649140684,1
Russian,Mixed,6.1741791012157465,1
Russian,Mixed,0.13679654613440276,2
Russian,Mixed,2.586188517677117,2
Russian,Mixed,9.115749214355573,1
